date,visitor,v_pts,home,h_pts,home_win,elo,bmi,age,rk,streak,time_diff
Fri Nov 24 2023,Washington Wizards,128,Milwaukee Bucks,131,1,148.0,0.58,3.85,-13,1.0,0.0
Fri Nov 24 2023,Sacramento Kings,124,Minnesota Timberwolves,111,0,69.0,0.43,-0.46,12,0.0,0.0
Fri Nov 24 2023,San Antonio Spurs,112,Golden State Warriors,118,1,74.0,0.11,4.39,-21,1.0,0.0
Fri Nov 24 2023,New Orleans Pelicans,116,Los Angeles Clippers,106,0,-38.0,-0.01,2.94,3,0.0,0.0
Sat Nov 25 2023,Philadelphia 76ers,127,Oklahoma City Thunder,123,0,26.0,-0.15,-3.11,-9,1.0,0.0
Sat Nov 25 2023,Miami Heat,97,Brooklyn Nets,112,1,-56.0,0.1,-2.51,-10,0.0,-2.0
Sat Nov 25 2023,Atlanta Hawks,136,Washington Wizards,108,0,-106.0,-0.13,-0.72,18,-1.0,2.0
Sat Nov 25 2023,Los Angeles Lakers,121,Cleveland Cavaliers,115,0,-2.0,0.1,0.14,19,0.0,0.0
Sat Nov 25 2023,New Orleans Pelicans,100,Utah Jazz,105,1,-112.0,0.39,-1.62,-8,-1.0,-2.0
Sat Nov 25 2023,Dallas Mavericks,88,Los Angeles Clippers,107,1,-63.0,0.24,2.88,2,0.0,2.0
Sun Nov 26 2023,Portland Trail Blazers,102,Milwaukee Bucks,108,1,126.0,0.3,4.21,-11,0.0,2.0
Sun Nov 26 2023,Atlanta Hawks,103,Boston Celtics,113,1,67.0,0.13,0.92,1,0.0,-1.0
Sun Nov 26 2023,Minnesota Timberwolves,119,Memphis Grizzlies,97,0,-156.0,-0.59,-0.66,-4,0.0,0.0
Sun Nov 26 2023,Phoenix Suns,116,New York Knicks,113,0,-7.0,-0.75,-1.23,-6,-1.0,0.0
Sun Nov 26 2023,Charlotte Hornets,117,Orlando Magic,130,1,106.0,1.37,-0.05,-1,1.0,2.0
Sun Nov 26 2023,Chicago Bulls,109,Brooklyn Nets,118,1,61.0,-0.14,-1.61,-2,0.0,1.0
Sun Nov 26 2023,Toronto Raptors,102,Cleveland Cavaliers,105,1,2.0,0.33,0.71,1,0.0,1.0
Sun Nov 26 2023,San Antonio Spurs,120,Denver Nuggets,132,1,128.0,0.49,3.56,-11,1.0,0.0
Mon Nov 27 2023,Washington Wizards,126,Detroit Pistons,107,0,0.0,0.37,0.08,8,0.0,-1.0
Mon Nov 27 2023,Portland Trail Blazers,114,Indiana Pacers,110,0,108.0,-0.14,1.08,-9,0.0,-2.0
Mon Nov 27 2023,Los Angeles Lakers,94,Philadelphia 76ers,138,1,25.0,-0.28,1.81,8,0.0,0.0
Mon Nov 27 2023,New Orleans Pelicans,112,Utah Jazz,114,1,-80.0,0.39,-1.62,-8,0.0,0.0
Mon Nov 27 2023,Denver Nuggets,113,Los Angeles Clippers,104,0,-40.0,-0.22,1.72,6,0.0,-1.0
Tue Nov 28 2023,Chicago Bulls,97,Boston Celtics,124,1,158.0,-0.31,-0.03,-18,1.0,0.0
Tue Nov 28 2023,Toronto Raptors,103,Brooklyn Nets,115,1,14.0,0.28,-1.07,-4,0.0,0.0
Tue Nov 28 2023,Atlanta Hawks,105,Cleveland Cavaliers,128,1,22.0,0.35,1.11,22,0.0,0.0
Tue Nov 28 2023,Milwaukee Bucks,131,Miami Heat,124,0,-38.0,-0.25,-1.28,22,0.0,-1.0
Tue Nov 28 2023,Charlotte Hornets,91,New York Knicks,115,1,65.0,1.41,2.11,-16,0.0,0.0
Tue Nov 28 2023,Oklahoma City Thunder,103,Minnesota Timberwolves,106,1,22.0,0.51,1.01,8,0.0,1.0
Tue Nov 28 2023,Houston Rockets,115,Dallas Mavericks,121,1,4.0,-0.59,-0.46,-12,0.0,1.0
Tue Nov 28 2023,Golden State Warriors,123,Sacramento Kings,124,1,44.0,-0.32,-1.19,-1,0.0,0.0
Wed Nov 29 2023,Los Angeles Lakers,133,Detroit Pistons,107,0,-149.0,-0.01,-1.61,23,-1.0,0.0
Wed Nov 29 2023,Washington Wizards,120,Orlando Magic,139,1,182.0,0.72,0.17,5,1.0,-1.0
Wed Nov 29 2023,Phoenix Suns,105,Toronto Raptors,112,1,-72.0,-1.37,-2.43,7,-1.0,2.0
Wed Nov 29 2023,Utah Jazz,91,Memphis Grizzlies,105,1,-47.0,-1.04,1.35,2,-1.0,-1.0
Wed Nov 29 2023,Philadelphia 76ers,114,New Orleans Pelicans,124,1,-62.0,0.43,-2.49,1,0.0,0.0
Wed Nov 29 2023,Houston Rockets,124,Denver Nuggets,134,1,32.0,-0.13,0.71,-16,0.0,-1.0
Wed Nov 29 2023,Los Angeles Clippers,131,Sacramento Kings,117,0,61.0,-0.48,-2.08,-17,0.0,1.0
Thu Nov 30 2023,Portland Trail Blazers,103,Cleveland Cavaliers,95,0,93.0,0.2,2.19,6,0.0,1.0
Thu Nov 30 2023,Charlotte Hornets,129,Brooklyn Nets,128,0,72.0,1.08,-0.16,-7,0.0,0.0
Thu Nov 30 2023,Indiana Pacers,132,Miami Heat,142,1,1.0,0.19,1.84,20,0.0,1.0
Thu Nov 30 2023,Detroit Pistons,112,New York Knicks,118,1,166.0,0.39,2.24,-18,1.0,-1.0
Thu Nov 30 2023,Milwaukee Bucks,113,Chicago Bulls,120,1,-155.0,-0.01,-2.18,14,-1.0,0.0
Thu Nov 30 2023,Utah Jazz,90,Minnesota Timberwolves,101,1,148.0,-0.45,2.01,6,0.0,-1.0
Thu Nov 30 2023,Los Angeles Lakers,110,Oklahoma City Thunder,133,1,18.0,-0.42,-1.3,-1,0.0,-1.0
Thu Nov 30 2023,Atlanta Hawks,137,San Antonio Spurs,135,0,-98.0,0.13,-2.06,20,-1.0,-2.0
Thu Nov 30 2023,Los Angeles Clippers,114,Golden State Warriors,120,1,-17.0,-0.16,-0.89,-16,0.0,-1.0
Mon Dec 18 2023,Los Angeles Clippers,151,Indiana Pacers,127,0,19.0,-0.39,-3.22,-8,0.0,0.0
Sun Dec 17 2023,New Orleans Pelicans,146,San Antonio Spurs,110,0,-142.0,-0.27,-2.34,8,-1.0,1.0
Sat Dec 23 2023,Boston Celtics,145,Los Angeles Clippers,108,0,-96.0,0.26,2.31,14,0.0,20.0
Sat Dec 2 2023,Indiana Pacers,144,Miami Heat,129,0,38.0,0.19,1.84,20,0.0,-18.0
Wed Dec 20 2023,Boston Celtics,144,Sacramento Kings,119,0,-72.0,-0.22,0.23,-3,0.0,-24.0
Wed Dec 27 2023,Milwaukee Bucks,144,Brooklyn Nets,122,0,-52.0,-0.15,-3.8,12,0.0,0.0
Wed Dec 13 2023,New Orleans Pelicans,142,Washington Wizards,122,0,-137.0,-0.53,-1.01,6,0.0,-18.0
Fri Dec 15 2023,New York Knicks,139,Phoenix Suns,122,0,0.0,0.75,1.23,6,0.0,-1.0
Fri Dec 8 2023,Golden State Warriors,136,Oklahoma City Thunder,138,1,67.0,-0.41,-2.67,3,0.0,0.0
Sat Dec 16 2023,Philadelphia 76ers,135,Charlotte Hornets,82,0,-94.0,-0.76,-3.29,13,0.0,1.0
Wed Dec 20 2023,Atlanta Hawks,134,Houston Rockets,127,0,5.0,0.74,0.8,25,0.0,-1.0
Sun Dec 31 2023,Boston Celtics,134,San Antonio Spurs,101,0,-238.0,-0.0,-2.97,19,-2.0,-3.0
Wed Dec 27 2023,Toronto Raptors,132,Washington Wizards,102,0,-111.0,-0.15,-1.12,-3,0.0,14.0
Sat Dec 30 2023,Dallas Mavericks,132,Golden State Warriors,122,0,-58.0,0.08,1.99,-14,0.0,10.0
Wed Dec 6 2023,Philadelphia 76ers,131,Washington Wizards,126,0,-188.0,-0.1,-3.5,7,0.0,11.0
Mon Dec 11 2023,Indiana Pacers,131,Detroit Pistons,123,0,-142.0,0.23,-0.64,19,-1.0,-2.0
Sat Dec 16 2023,Dallas Mavericks,131,Portland Trail Blazers,120,0,-97.0,-0.01,-1.42,3,0.0,-30.0
Mon Dec 18 2023,Washington Wizards,131,Sacramento Kings,143,1,148.0,0.04,1.87,-20,1.0,14.0
Fri Dec 29 2023,Philadelphia 76ers,131,Houston Rockets,127,0,-82.0,0.77,-1.98,14,0.0,14.0
Mon Dec 11 2023,Toronto Raptors,130,New York Knicks,136,1,48.0,0.61,1.2,-13,0.0,-12.0
Mon Dec 18 2023,Houston Rockets,130,Cleveland Cavaliers,135,1,36.0,-0.39,0.31,-3,1.0,-29.0
Sat Dec 23 2023,Milwaukee Bucks,130,New York Knicks,111,0,-6.0,0.18,-1.53,3,1.0,-16.0
Tue Dec 26 2023,Utah Jazz,130,San Antonio Spurs,118,0,-69.0,-0.66,-0.72,16,-1.0,31.0
Sun Dec 31 2023,Atlanta Hawks,130,Washington Wizards,126,0,-144.0,-0.13,-0.72,18,-1.0,-2.0
Mon Dec 11 2023,Denver Nuggets,129,Atlanta Hawks,122,0,-40.0,-0.61,-1.5,-9,0.0,32.0
Mon Dec 11 2023,Chicago Bulls,129,Milwaukee Bucks,133,1,143.0,0.01,2.18,-14,0.0,23.0
Wed Dec 13 2023,Philadelphia 76ers,129,Detroit Pistons,111,0,-227.0,0.27,-3.42,15,-1.0,-18.0
Sat Dec 23 2023,Los Angeles Lakers,129,Oklahoma City Thunder,120,0,50.0,-0.42,-1.3,-1,0.0,8.0
Wed Dec 27 2023,Phoenix Suns,129,Houston Rockets,113,0,-59.0,-0.64,-2.04,11,-1.0,3.0
Thu Dec 7 2023,Indiana Pacers,128,Milwaukee Bucks,119,0,78.0,0.44,3.13,-2,0.0,0.0
Wed Dec 13 2023,Atlanta Hawks,128,Toronto Raptors,135,1,-10.0,0.02,0.4,21,0.0,0.0
Mon Dec 25 2023,Dallas Mavericks,128,Phoenix Suns,114,0,-21.0,1.23,2.49,1,0.0,11.0
Fri Dec 29 2023,San Antonio Spurs,128,Portland Trail Blazers,134,1,86.0,0.02,0.97,-4,1.0,-10.0
Mon Dec 4 2023,New Orleans Pelicans,127,Sacramento Kings,117,0,-10.0,-0.49,0.86,-14,0.0,5.0
Fri Dec 8 2023,Minnesota Timberwolves,127,Memphis Grizzlies,103,0,-174.0,-0.59,-0.66,-4,0.0,-1.0
Mon Dec 11 2023,Portland Trail Blazers,127,Los Angeles Clippers,132,1,34.0,0.25,4.3,-1,0.0,-6.0
Tue Dec 26 2023,Orlando Magic,127,Washington Wizards,119,0,-229.0,-0.72,-0.17,-5,-2.0,32.0
Sat Dec 30 2023,Toronto Raptors,127,Detroit Pistons,129,1,-158.0,0.22,-1.04,5,-1.0,0.0
Sat Dec 2 2023,Oklahoma City Thunder,126,Dallas Mavericks,120,0,15.0,0.33,0.67,11,1.0,2.0
Wed Dec 13 2023,Indiana Pacers,126,Milwaukee Bucks,140,1,48.0,0.44,3.13,-2,0.0,0.0
Tue Dec 19 2023,Boston Celtics,126,Golden State Warriors,132,1,-144.0,0.1,1.42,-2,-1.0,-1.0
Sat Dec 23 2023,Utah Jazz,126,Toronto Raptors,119,0,42.0,-0.77,1.73,17,0.0,4.0
Mon Dec 25 2023,Boston Celtics,126,Los Angeles Lakers,115,0,-66.0,0.12,0.06,2,0.0,4.0
Sat Dec 30 2023,New York Knicks,126,Indiana Pacers,140,1,-36.0,-0.62,-1.6,-1,0.0,-10.0
Fri Dec 1 2023,Washington Wizards,125,Orlando Magic,130,1,239.0,0.72,0.17,5,2.0,0.0
Fri Dec 8 2023,Dallas Mavericks,125,Portland Trail Blazers,112,0,-115.0,-0.01,-1.42,3,0.0,9.0
Tue Dec 12 2023,Los Angeles Lakers,125,Dallas Mavericks,127,1,42.0,-0.09,-0.63,10,0.0,-17.0
Fri Dec 15 2023,Atlanta Hawks,125,Toronto Raptors,104,0,-16.0,0.02,0.4,21,0.0,10.0
Sat Dec 23 2023,Memphis Grizzlies,125,Atlanta Hawks,119,0,84.0,0.25,-0.02,-6,0.0,7.0
Thu Dec 14 2023,Chicago Bulls,124,Miami Heat,116,0,84.0,-0.24,0.9,8,0.0,-9.0
Mon Dec 18 2023,Detroit Pistons,124,Atlanta Hawks,130,1,123.0,-0.24,0.64,-26,0.0,-7.0
Sat Dec 2 2023,Minnesota Timberwolves,123,Charlotte Hornets,117,0,-152.0,-1.12,-1.19,14,-1.0,8.0
Fri Dec 8 2023,New York Knicks,123,Boston Celtics,133,1,72.0,-0.5,-0.69,-7,0.0,-5.0
Thu Dec 14 2023,Oklahoma City Thunder,123,Sacramento Kings,128,1,-54.0,0.09,1.48,-4,0.0,2.0
Fri Dec 15 2023,Indiana Pacers,123,Washington Wizards,137,1,-180.0,-0.14,-0.72,11,-1.0,-29.0
Thu Dec 21 2023,New Orleans Pelicans,123,Cleveland Cavaliers,104,0,-21.0,-0.05,0.82,10,-1.0,14.0
Tue Dec 26 2023,Indiana Pacers,123,Houston Rockets,117,0,-50.0,0.73,0.8,18,-1.0,12.0
Sun Dec 31 2023,Sacramento Kings,123,Memphis Grizzlies,92,0,-94.0,-0.17,-1.12,8,0.0,9.0
Tue Dec 5 2023,New York Knicks,122,Milwaukee Bucks,146,1,55.0,-0.18,1.53,-3,0.0,5.0
Wed Dec 13 2023,Los Angeles Lakers,122,San Antonio Spurs,119,0,-163.0,-0.12,-3.03,17,-1.0,17.0
Thu Dec 14 2023,Utah Jazz,122,Portland Trail Blazers,114,0,-26.0,-0.64,0.25,12,0.0,-15.0
Sat Dec 16 2023,New York Knicks,122,Los Angeles Clippers,144,1,-19.0,-0.23,1.62,7,1.0,6.0
Fri Dec 22 2023,Denver Nuggets,122,Brooklyn Nets,117,0,-70.0,-0.32,-2.17,8,-1.0,16.0
Mon Dec 25 2023,Milwaukee Bucks,122,New York Knicks,129,1,-88.0,0.18,-1.53,3,-1.0,11.0
Thu Dec 28 2023,Detroit Pistons,122,Boston Celtics,128,1,262.0,-0.11,1.55,-25,0.0,-10.0
Sat Dec 2 2023,Atlanta Hawks,121,Milwaukee Bucks,132,1,81.0,0.45,3.13,5,0.0,7.0
Fri Dec 8 2023,Chicago Bulls,121,San Antonio Spurs,112,0,-103.0,-0.31,-3.0,1,-1.0,-1.0
Wed Dec 20 2023,New York Knicks,121,Brooklyn Nets,102,0,-33.0,-0.33,-2.27,9,0.0,-3.0
Mon Dec 11 2023,Dallas Mavericks,120,Memphis Grizzlies,113,0,-151.0,-0.41,-0.32,-7,0.0,19.0
Mon Dec 11 2023,Utah Jazz,120,Oklahoma City Thunder,134,1,83.0,-0.96,1.0,-2,0.0,0.0
Sat Dec 16 2023,Brooklyn Nets,120,Golden State Warriors,124,1,14.0,-0.06,3.0,-18,1.0,-1.0
Wed Dec 20 2023,Los Angeles Clippers,120,Dallas Mavericks,111,0,72.0,-0.24,-2.88,-2,0.0,-5.0
Wed Dec 27 2023,New York Knicks,120,Oklahoma City Thunder,129,1,33.0,-0.8,-1.94,-6,0.0,-9.0
Thu Dec 28 2023,Indiana Pacers,120,Chicago Bulls,104,0,-65.0,0.43,0.94,12,0.0,-18.0
Fri Dec 1 2023,Philadelphia 76ers,119,Boston Celtics,125,1,38.0,0.16,-1.86,-10,-1.0,15.0
Fri Dec 1 2023,New York Knicks,119,Toronto Raptors,106,0,-54.0,-0.61,-1.2,13,0.0,-12.0
Fri Dec 1 2023,Denver Nuggets,119,Phoenix Suns,111,0,-49.0,0.77,1.33,5,-1.0,3.0
Thu Dec 14 2023,Minnesota Timberwolves,119,Dallas Mavericks,101,0,-43.0,-0.18,-0.34,3,-1.0,18.0
Sat Dec 16 2023,Atlanta Hawks,119,Cleveland Cavaliers,127,1,29.0,0.35,1.11,22,0.0,19.0
Sun Dec 17 2023,Houston Rockets,119,Milwaukee Bucks,128,1,137.0,-0.29,2.33,-20,1.0,-24.0
Tue Dec 19 2023,San Antonio Spurs,119,Milwaukee Bucks,132,1,260.0,0.32,5.18,-15,1.0,9.0
Thu Dec 21 2023,Utah Jazz,119,Detroit Pistons,111,0,-109.0,-0.55,0.69,22,0.0,17.0
Sat Dec 23 2023,San Antonio Spurs,119,Dallas Mavericks,144,1,229.0,0.03,2.39,-7,1.0,-5.0
Fri Dec 29 2023,Milwaukee Bucks,119,Cleveland Cavaliers,111,0,-70.0,-0.1,-2.02,17,0.0,-3.0
Fri Dec 29 2023,Oklahoma City Thunder,119,Denver Nuggets,93,0,12.0,0.79,1.84,7,1.0,-26.0
Fri Dec 29 2023,Charlotte Hornets,119,Phoenix Suns,133,1,71.0,2.17,3.34,-10,0.0,-1.0
Sat Dec 2 2023,New Orleans Pelicans,118,Chicago Bulls,124,1,-115.0,0.04,0.66,7,-1.0,7.0
Mon Dec 11 2023,Brooklyn Nets,118,Sacramento Kings,131,1,74.0,-0.38,1.81,-19,1.0,15.0
Sat Dec 16 2023,Oklahoma City Thunder,118,Denver Nuggets,117,0,-12.0,0.79,1.84,7,0.0,0.0
Sun Dec 17 2023,Golden State Warriors,118,Portland Trail Blazers,114,0,-78.0,-0.09,-3.42,17,0.0,-2.0
Thu Dec 21 2023,Washington Wizards,118,Portland Trail Blazers,117,0,49.0,0.27,-0.36,-2,-1.0,2.0
Fri Dec 22 2023,Washington Wizards,118,Golden State Warriors,129,1,131.0,0.36,3.06,-19,0.0,-4.0
Tue Dec 26 2023,Brooklyn Nets,118,Detroit Pistons,112,0,-109.0,-0.06,0.03,9,1.0,10.0
Thu Dec 28 2023,San Antonio Spurs,118,Portland Trail Blazers,105,0,76.0,0.02,0.97,-4,0.0,-2.0
Fri Dec 29 2023,Toronto Raptors,118,Boston Celtics,120,1,179.0,0.11,0.51,-20,2.0,0.0
Sat Dec 2 2023,Denver Nuggets,117,Sacramento Kings,123,1,-16.0,-0.7,-0.36,-11,0.0,-5.0
Fri Dec 8 2023,Los Angeles Clippers,117,Utah Jazz,103,0,-55.0,0.39,-4.56,-11,0.0,1.0
Sat Dec 23 2023,Orlando Magic,117,Indiana Pacers,110,0,-67.0,-0.58,0.56,-16,-1.0,27.0
Fri Dec 29 2023,Sacramento Kings,117,Atlanta Hawks,110,0,-83.0,0.09,-1.14,2,-1.0,14.0
Wed Dec 6 2023,Memphis Grizzlies,116,Detroit Pistons,102,0,-81.0,0.49,-0.66,20,-1.0,15.0
Fri Dec 8 2023,Toronto Raptors,116,Charlotte Hornets,119,1,-13.0,-0.8,-0.91,3,1.0,0.0
Mon Dec 11 2023,Miami Heat,116,Charlotte Hornets,114,0,-51.0,-0.98,-2.35,-3,0.0,-6.0
Tue Dec 12 2023,Golden State Warriors,116,Phoenix Suns,119,1,9.0,1.15,0.5,15,-1.0,7.0
Wed Dec 13 2023,Brooklyn Nets,116,Phoenix Suns,112,0,77.0,1.09,3.5,-3,0.0,-14.0
Sat Dec 16 2023,Chicago Bulls,116,Miami Heat,118,1,49.0,-0.24,0.9,8,0.0,9.0
Wed Dec 20 2023,Utah Jazz,116,Cleveland Cavaliers,124,1,57.0,-0.44,2.44,18,0.0,21.0
Tue Dec 26 2023,Memphis Grizzlies,116,New Orleans Pelicans,115,0,116.0,0.65,0.27,6,0.0,-4.0
Fri Dec 15 2023,Los Angeles Lakers,115,San Antonio Spurs,129,1,-180.0,-0.12,-3.03,17,0.0,15.0
Tue Dec 19 2023,Memphis Grizzlies,115,New Orleans Pelicans,113,0,84.0,0.65,0.27,6,0.0,0.0
Wed Dec 20 2023,Miami Heat,115,Orlando Magic,106,0,87.0,0.39,-2.4,-4,1.0,7.0
Thu Dec 21 2023,Los Angeles Clippers,115,Oklahoma City Thunder,134,1,63.0,-0.57,-3.56,-13,0.0,8.0
Sat Dec 23 2023,Detroit Pistons,115,Brooklyn Nets,126,1,149.0,0.06,-0.03,-9,1.0,7.0
Wed Dec 6 2023,Brooklyn Nets,114,Atlanta Hawks,113,0,-17.0,-0.3,0.67,-17,0.0,6.0
Fri Dec 8 2023,Atlanta Hawks,114,Philadelphia 76ers,125,1,118.0,-0.03,2.78,11,1.0,-5.0
Fri Dec 8 2023,Houston Rockets,114,Denver Nuggets,106,0,107.0,-0.13,0.71,-16,1.0,-15.0
Fri Dec 8 2023,Sacramento Kings,114,Phoenix Suns,106,0,-44.0,1.47,1.69,16,-1.0,-16.0
Tue Dec 12 2023,Denver Nuggets,114,Chicago Bulls,106,0,-83.0,-0.18,-0.56,10,1.0,8.0
Sat Dec 16 2023,Detroit Pistons,114,Milwaukee Bucks,146,1,286.0,0.21,3.77,-21,2.0,6.0
Mon Dec 18 2023,New York Knicks,114,Los Angeles Lakers,109,0,-28.0,-0.38,-0.63,-5,0.0,14.0
Thu Dec 21 2023,Orlando Magic,114,Milwaukee Bucks,118,1,20.0,-0.14,3.68,-18,1.0,-4.0
Mon Dec 25 2023,Golden State Warriors,114,Denver Nuggets,120,1,36.0,0.38,-0.83,10,0.0,0.0
Thu Dec 28 2023,Miami Heat,114,Golden State Warriors,102,0,-39.0,0.04,0.49,-28,0.0,5.0
Sat Dec 2 2023,Portland Trail Blazers,113,Utah Jazz,118,1,65.0,0.64,-0.25,-12,1.0,-8.0
Tue Dec 12 2023,Cleveland Cavaliers,113,Boston Celtics,120,1,113.0,-0.22,-0.2,-21,1.0,9.0
Wed Dec 13 2023,New York Knicks,113,Utah Jazz,117,1,-80.0,0.16,-2.94,-4,0.0,-16.0
Thu Dec 14 2023,Golden State Warriors,113,Los Angeles Clippers,121,1,41.0,0.16,0.89,16,0.0,-7.0
Wed Dec 20 2023,Charlotte Hornets,113,Indiana Pacers,144,1,81.0,0.79,0.51,-17,0.0,12.0
Wed Dec 20 2023,Minnesota Timberwolves,113,Philadelphia 76ers,127,1,-41.0,-0.37,2.1,1,-1.0,-6.0
Wed Dec 20 2023,Denver Nuggets,113,Toronto Raptors,104,0,-116.0,-0.6,-1.1,12,-1.0,-17.0
Fri Dec 22 2023,Atlanta Hawks,113,Miami Heat,122,1,97.0,0.19,1.84,27,2.0,20.0
Mon Dec 25 2023,Philadelphia 76ers,113,Miami Heat,119,1,-41.0,0.22,-0.93,16,1.0,2.0
Tue Dec 26 2023,Atlanta Hawks,113,Chicago Bulls,118,1,2.0,0.44,0.94,19,1.0,-10.0
Tue Dec 26 2023,Sacramento Kings,113,Portland Trail Blazers,130,1,-203.0,0.23,-2.23,18,-2.0,-6.0
Wed Dec 27 2023,Cleveland Cavaliers,113,Dallas Mavericks,110,0,44.0,-0.19,-0.77,-9,0.0,11.0
Sat Dec 2 2023,Golden State Warriors,112,Los Angeles Clippers,113,1,63.0,0.16,0.89,16,1.0,0.0
Mon Dec 4 2023,Boston Celtics,112,Indiana Pacers,122,1,-120.0,-0.12,-0.92,6,-1.0,8.0
Wed Dec 6 2023,Miami Heat,112,Toronto Raptors,103,0,-138.0,-0.18,-1.44,-6,-2.0,-5.0
Fri Dec 15 2023,New Orleans Pelicans,112,Charlotte Hornets,107,0,-83.0,-1.19,-0.8,12,0.0,1.0
Mon Dec 18 2023,Minnesota Timberwolves,112,Miami Heat,108,0,-36.0,-0.15,1.16,17,1.0,-14.0
Wed Dec 27 2023,Philadelphia 76ers,112,Orlando Magic,92,0,-2.0,0.61,-3.33,12,0.0,-4.0
Thu Dec 28 2023,Charlotte Hornets,112,Los Angeles Lakers,133,1,70.0,1.03,1.48,-21,0.0,3.0
Wed Dec 6 2023,Orlando Magic,111,Cleveland Cavaliers,121,1,-35.0,-0.24,1.67,-1,0.0,0.0
Fri Dec 8 2023,Cleveland Cavaliers,111,Miami Heat,99,0,17.0,-0.16,0.73,5,0.0,12.0
Fri Dec 15 2023,Orlando Magic,111,Boston Celtics,128,1,77.0,-0.46,1.47,-22,1.0,-2.0
Thu Dec 21 2023,Los Angeles Lakers,111,Minnesota Timberwolves,118,1,121.0,0.09,-0.29,7,0.0,-10.0
Fri Dec 22 2023,Toronto Raptors,111,Philadelphia 76ers,121,1,172.0,-0.04,2.38,-10,1.0,21.0
Sat Dec 2 2023,Cleveland Cavaliers,110,Detroit Pistons,101,0,-242.0,-0.11,-1.75,4,-1.0,8.0
Sat Dec 23 2023,Minnesota Timberwolves,110,Sacramento Kings,98,0,-69.0,-0.43,0.46,-12,0.0,5.0
Thu Dec 28 2023,Dallas Mavericks,110,Minnesota Timberwolves,118,1,90.0,0.18,0.34,-3,0.0,-4.0
Sat Dec 2 2023,Memphis Grizzlies,109,Phoenix Suns,116,1,56.0,1.64,2.81,8,0.0,-11.0
Sat Dec 9 2023,Indiana Pacers,109,Los Angeles Lakers,123,1,-52.0,0.24,0.97,-4,0.0,17.0
Sat Dec 16 2023,Indiana Pacers,109,Minnesota Timberwolves,127,1,118.0,0.33,0.68,3,1.0,19.0
Sat Dec 23 2023,Cleveland Cavaliers,109,Chicago Bulls,95,0,-111.0,0.09,-0.17,-3,-1.0,24.0
Sat Dec 30 2023,Miami Heat,109,Utah Jazz,117,1,-75.0,0.59,-3.18,-23,0.0,5.0
Sun Dec 31 2023,Los Angeles Lakers,109,New Orleans Pelicans,129,1,15.0,0.15,-0.68,9,0.0,6.0
Fri Dec 1 2023,Memphis Grizzlies,108,Dallas Mavericks,94,0,92.0,0.41,0.32,7,0.0,26.0
Sun Dec 17 2023,Washington Wizards,108,Phoenix Suns,112,1,153.0,1.51,3.56,-4,0.0,-20.0
Mon Dec 18 2023,Chicago Bulls,108,Philadelphia 76ers,104,0,156.0,-0.46,1.83,-8,0.0,-1.0
Mon Dec 18 2023,Brooklyn Nets,108,Utah Jazz,125,1,-5.0,0.49,-0.67,-13,-1.0,24.0
Wed Dec 20 2023,Los Angeles Lakers,108,Chicago Bulls,124,1,-33.0,0.19,-0.03,16,0.0,-13.0
Fri Dec 29 2023,New York Knicks,108,Orlando Magic,117,1,21.0,-0.04,-2.16,15,-1.0,2.0
Sun Dec 31 2023,Brooklyn Nets,108,Oklahoma City Thunder,124,1,125.0,-0.47,0.33,-15,1.0,3.0
Mon Dec 11 2023,Minnesota Timberwolves,107,New Orleans Pelicans,121,1,-124.0,0.06,-0.39,2,-1.0,15.0
Thu Dec 14 2023,Cleveland Cavaliers,107,Boston Celtics,116,1,69.0,-0.22,-0.2,-21,-1.0,-8.0
Sun Dec 31 2023,Orlando Magic,107,Phoenix Suns,112,1,-26.0,0.8,3.39,-9,0.0,-12.0
Fri Dec 1 2023,San Antonio Spurs,106,New Orleans Pelicans,121,1,191.0,0.27,2.34,-8,0.0,-4.0
Wed Dec 6 2023,Portland Trail Blazers,106,Golden State Warriors,110,1,70.0,0.09,3.42,-17,-1.0,-24.0
Sat Dec 23 2023,Houston Rockets,106,New Orleans Pelicans,104,0,96.0,-0.34,-0.51,-13,1.0,-7.0
Sat Dec 23 2023,Portland Trail Blazers,106,Golden State Warriors,126,1,90.0,0.09,3.42,-17,0.0,0.0
Tue Dec 26 2023,Minnesota Timberwolves,106,Oklahoma City Thunder,129,1,-24.0,-0.51,-1.01,-8,1.0,20.0
Fri Dec 29 2023,Memphis Grizzlies,106,Los Angeles Clippers,117,1,83.0,0.65,3.2,9,0.0,1.0
Sat Dec 30 2023,Los Angeles Lakers,106,Minnesota Timberwolves,108,1,145.0,0.09,-0.29,7,0.0,6.0
Fri Dec 22 2023,Phoenix Suns,105,Sacramento Kings,120,1,6.0,-1.47,-1.69,-16,0.0,-8.0
Thu Dec 28 2023,Utah Jazz,105,New Orleans Pelicans,112,1,37.0,-0.39,1.62,8,-1.0,5.0
Thu Dec 28 2023,Memphis Grizzlies,105,Denver Nuggets,142,1,107.0,0.87,1.48,3,0.0,-9.0
Wed Dec 13 2023,Charlotte Hornets,104,Miami Heat,115,1,125.0,0.98,2.35,3,1.0,2.0
Wed Dec 13 2023,Memphis Grizzlies,104,Houston Rockets,117,1,27.0,1.0,0.78,19,0.0,-5.0
Sat Dec 16 2023,Utah Jazz,104,Sacramento Kings,125,1,71.0,-0.87,2.48,-6,0.0,-6.0
